fecha,product_name,category_off,perecedero,ventas,precio,en_promocion,en_temporada,temp_inicio_mes,temp_fin_mes
2023-10-05,Néctar de durazno 1 L,juice-box,0,3,31.09,0,0,7.0,9.0
2023-10-06,Néctar de durazno 1 L,juice-box,0,6,31.96,0,0,7.0,9.0
2023-10-07,Néctar de durazno 1 L,juice-box,0,7,32.73,0,0,7.0,9.0
2023-10-08,Néctar de durazno 1 L,juice-box,0,11,33.2,0,0,7.0,9.0
2023-10-09,Néctar de durazno 1 L,juice-box,0,3,30.63,0,0,7.0,9.0
2023-10-10,Néctar de durazno 1 L,juice-box,0,1,31.4,0,0,7.0,9.0
2023-10-11,Néctar de durazno 1 L,juice-box,0,10,30.86,0,0,7.0,9.0
2023-10-12,Néctar de durazno 1 L,juice-box,0,3,31.09,0,0,7.0,9.0
2023-10-13,Néctar de durazno 1 L,juice-box,0,17,26.36,1,0,7.0,9.0
2023-10-14,Néctar de durazno 1 L,juice-box,0,5,32.07,0,0,7.0,9.0
2023-10-15,Néctar de durazno 1 L,juice-box,0,11,34.96,0,0,7.0,9.0
2023-10-16,Néctar de durazno 1 L,juice-box,0,4,30.32,0,0,7.0,9.0
2023-10-17,Néctar de durazno 1 L,juice-box,0,8,31.45,0,0,7.0,9.0
2023-10-18,Néctar de durazno 1 L,juice-box,0,6,31.3,0,0,7.0,9.0
2023-10-19,Néctar de durazno 1 L,juice-box,0,7,33.1,0,0,7.0,9.0
2023-10-20,Néctar de durazno 1 L,juice-box,0,8,32.24,0,0,7.0,9.0
2023-10-21,Néctar de durazno 1 L,juice-box,0,11,32.43,0,0,7.0,9.0
2023-10-22,Néctar de durazno 1 L,juice-box,0,6,31.86,0,0,7.0,9.0
2023-10-23,Néctar de durazno 1 L,juice-box,0,10,31.63,0,0,7.0,9.0
2023-10-24,Néctar de durazno 1 L,juice-box,0,5,34.15,0,0,7.0,9.0
2023-10-25,Néctar de durazno 1 L,juice-box,0,7,31.41,0,0,7.0,9.0
2023-10-26,Néctar de durazno 1 L,juice-box,0,9,31.38,0,0,7.0,9.0
2023-10-27,Néctar de durazno 1 L,juice-box,0,12,31.67,0,0,7.0,9.0
2023-10-28,Néctar de durazno 1 L,juice-box,0,13,32.86,0,0,7.0,9.0
2023-10-29,Néctar de durazno 1 L,juice-box,0,11,31.35,0,0,7.0,9.0
2023-10-30,Néctar de durazno 1 L,juice-box,0,4,30.5,0,0,7.0,9.0
2023-10-31,Néctar de durazno 1 L,juice-box,0,5,33.83,0,0,7.0,9.0
2023-11-01,Néctar de durazno 1 L,juice-box,0,5,35.26,0,0,7.0,9.0
2023-11-02,Néctar de durazno 1 L,juice-box,0,6,29.19,0,0,7.0,9.0
2023-11-03,Néctar de durazno 1 L,juice-box,0,4,31.19,0,0,7.0,9.0
2023-11-04,Néctar de durazno 1 L,juice-box,0,6,33.92,0,0,7.0,9.0
2023-11-05,Néctar de durazno 1 L,juice-box,0,9,33.19,0,0,7.0,9.0
2023-11-06,Néctar de durazno 1 L,juice-box,0,0,32.02,0,0,7.0,9.0
2023-11-07,Néctar de durazno 1 L,juice-box,0,3,33.89,0,0,7.0,9.0
2023-11-08,Néctar de durazno 1 L,juice-box,0,4,30.63,0,0,7.0,9.0
2023-11-09,Néctar de durazno 1 L,juice-box,0,11,32.03,0,0,7.0,9.0
2023-11-10,Néctar de durazno 1 L,juice-box,0,9,26.26,1,0,7.0,9.0
2023-11-11,Néctar de durazno 1 L,juice-box,0,8,31.76,0,0,7.0,9.0
2023-11-12,Néctar de durazno 1 L,juice-box,0,9,30.83,0,0,7.0,9.0
2023-11-13,Néctar de durazno 1 L,juice-box,0,7,30.05,0,0,7.0,9.0
2023-11-14,Néctar de durazno 1 L,juice-box,0,8,30.37,0,0,7.0,9.0
2023-11-15,Néctar de durazno 1 L,juice-box,0,3,30.38,0,0,7.0,9.0
2023-11-16,Néctar de durazno 1 L,juice-box,0,8,31.61,0,0,7.0,9.0
2023-11-17,Néctar de durazno 1 L,juice-box,0,7,32.46,0,0,7.0,9.0
2023-11-18,Néctar de durazno 1 L,juice-box,0,7,31.85,0,0,7.0,9.0
2023-11-19,Néctar de durazno 1 L,juice-box,0,11,31.0,0,0,7.0,9.0
2023-11-20,Néctar de durazno 1 L,juice-box,0,4,31.23,0,0,7.0,9.0
2023-11-21,Néctar de durazno 1 L,juice-box,0,6,30.1,0,0,7.0,9.0
2023-11-22,Néctar de durazno 1 L,juice-box,0,2,32.72,0,0,7.0,9.0
2023-11-23,Néctar de durazno 1 L,juice-box,0,9,30.91,0,0,7.0,9.0
2023-11-24,Néctar de durazno 1 L,juice-box,0,8,31.88,0,0,7.0,9.0
2023-11-25,Néctar de durazno 1 L,juice-box,0,13,31.42,0,0,7.0,9.0
2023-11-26,Néctar de durazno 1 L,juice-box,0,3,28.57,0,0,7.0,9.0
2023-11-27,Néctar de durazno 1 L,juice-box,0,8,31.3,0,0,7.0,9.0
2023-11-28,Néctar de durazno 1 L,juice-box,0,4,32.93,0,0,7.0,9.0
2023-11-29,Néctar de durazno 1 L,juice-box,0,4,33.44,0,0,7.0,9.0
2023-11-30,Néctar de durazno 1 L,juice-box,0,9,33.68,0,0,7.0,9.0
2023-12-01,Néctar de durazno 1 L,juice-box,0,4,31.44,0,0,7.0,9.0
2023-12-02,Néctar de durazno 1 L,juice-box,0,10,32.03,0,0,7.0,9.0
2023-12-03,Néctar de durazno 1 L,juice-box,0,5,34.64,0,0,7.0,9.0
2023-12-04,Néctar de durazno 1 L,juice-box,0,4,30.48,0,0,7.0,9.0
2023-12-05,Néctar de durazno 1 L,juice-box,0,7,30.32,0,0,7.0,9.0
2023-12-06,Néctar de durazno 1 L,juice-box,0,3,25.99,1,0,7.0,9.0
2023-12-07,Néctar de durazno 1 L,juice-box,0,7,30.97,0,0,7.0,9.0
2023-12-08,Néctar de durazno 1 L,juice-box,0,7,32.62,0,0,7.0,9.0
2023-12-09,Néctar de durazno 1 L,juice-box,0,15,33.62,0,0,7.0,9.0
2023-12-10,Néctar de durazno 1 L,juice-box,0,8,28.44,0,0,7.0,9.0
2023-12-11,Néctar de durazno 1 L,juice-box,0,7,31.96,0,0,7.0,9.0
2023-12-12,Néctar de durazno 1 L,juice-box,0,13,30.9,0,0,7.0,9.0
2023-12-13,Néctar de durazno 1 L,juice-box,0,6,31.42,0,0,7.0,9.0
2023-12-14,Néctar de durazno 1 L,juice-box,0,2,29.42,0,0,7.0,9.0
2023-12-15,Néctar de durazno 1 L,juice-box,0,9,29.84,0,0,7.0,9.0
2023-12-16,Néctar de durazno 1 L,juice-box,0,14,31.97,0,0,7.0,9.0
2023-12-17,Néctar de durazno 1 L,juice-box,0,11,32.33,0,0,7.0,9.0
2023-12-18,Néctar de durazno 1 L,juice-box,0,5,34.06,0,0,7.0,9.0
2023-12-19,Néctar de durazno 1 L,juice-box,0,8,30.94,0,0,7.0,9.0
2023-12-20,Néctar de durazno 1 L,juice-box,0,9,26.69,1,0,7.0,9.0
2023-12-21,Néctar de durazno 1 L,juice-box,0,8,32.51,0,0,7.0,9.0
2023-12-22,Néctar de durazno 1 L,juice-box,0,11,33.62,0,0,7.0,9.0
2023-12-23,Néctar de durazno 1 L,juice-box,0,8,32.87,0,0,7.0,9.0
2023-12-24,Néctar de durazno 1 L,juice-box,0,7,32.73,0,0,7.0,9.0
2023-12-25,Néctar de durazno 1 L,juice-box,0,2,31.83,0,0,7.0,9.0
2023-12-26,Néctar de durazno 1 L,juice-box,0,6,32.07,0,0,7.0,9.0
2023-12-27,Néctar de durazno 1 L,juice-box,0,8,32.66,0,0,7.0,9.0
2023-12-28,Néctar de durazno 1 L,juice-box,0,5,35.81,0,0,7.0,9.0
2023-12-29,Néctar de durazno 1 L,juice-box,0,5,31.88,0,0,7.0,9.0
2023-12-30,Néctar de durazno 1 L,juice-box,0,5,33.32,0,0,7.0,9.0
2023-12-31,Néctar de durazno 1 L,juice-box,0,12,33.1,0,0,7.0,9.0
2024-01-01,Néctar de durazno 1 L,juice-box,0,9,31.8,0,0,7.0,9.0
2024-01-02,Néctar de durazno 1 L,juice-box,0,8,33.09,0,0,7.0,9.0
2024-01-03,Néctar de durazno 1 L,juice-box,0,6,31.26,0,0,7.0,9.0
2024-01-04,Néctar de durazno 1 L,juice-box,0,8,28.86,0,0,7.0,9.0
2024-01-05,Néctar de durazno 1 L,juice-box,0,5,32.84,0,0,7.0,9.0
2024-01-06,Néctar de durazno 1 L,juice-box,0,14,30.25,0,0,7.0,9.0
2024-01-07,Néctar de durazno 1 L,juice-box,0,5,31.66,0,0,7.0,9.0
2024-01-08,Néctar de durazno 1 L,juice-box,0,5,30.7,0,0,7.0,9.0
2024-01-09,Néctar de durazno 1 L,juice-box,0,1,32.67,0,0,7.0,9.0
2024-01-10,Néctar de durazno 1 L,juice-box,0,6,32.95,0,0,7.0,9.0
2024-01-11,Néctar de durazno 1 L,juice-box,0,7,34.41,0,0,7.0,9.0
2024-01-12,Néctar de durazno 1 L,juice-box,0,10,31.49,0,0,7.0,9.0
2024-01-13,Néctar de durazno 1 L,juice-box,0,13,31.84,0,0,7.0,9.0
2024-01-14,Néctar de durazno 1 L,juice-box,0,6,32.82,0,0,7.0,9.0
2024-01-15,Néctar de durazno 1 L,juice-box,0,6,30.43,0,0,7.0,9.0
2024-01-16,Néctar de durazno 1 L,juice-box,0,4,25.82,1,0,7.0,9.0
2024-01-17,Néctar de durazno 1 L,juice-box,0,9,30.75,0,0,7.0,9.0
2024-01-18,Néctar de durazno 1 L,juice-box,0,6,32.37,0,0,7.0,9.0
2024-01-19,Néctar de durazno 1 L,juice-box,0,13,31.54,0,0,7.0,9.0
2024-01-20,Néctar de durazno 1 L,juice-box,0,12,29.74,0,0,7.0,9.0
2024-01-21,Néctar de durazno 1 L,juice-box,0,6,30.65,0,0,7.0,9.0
2024-01-22,Néctar de durazno 1 L,juice-box,0,4,30.11,0,0,7.0,9.0
2024-01-23,Néctar de durazno 1 L,juice-box,0,6,30.2,0,0,7.0,9.0
2024-01-24,Néctar de durazno 1 L,juice-box,0,3,30.3,0,0,7.0,9.0
2024-01-25,Néctar de durazno 1 L,juice-box,0,4,32.45,0,0,7.0,9.0
2024-01-26,Néctar de durazno 1 L,juice-box,0,4,30.74,0,0,7.0,9.0
2024-01-27,Néctar de durazno 1 L,juice-box,0,7,32.95,0,0,7.0,9.0
2024-01-28,Néctar de durazno 1 L,juice-box,0,7,29.36,0,0,7.0,9.0
2024-01-29,Néctar de durazno 1 L,juice-box,0,5,31.18,0,0,7.0,9.0
2024-01-30,Néctar de durazno 1 L,juice-box,0,4,32.58,0,0,7.0,9.0
2024-01-31,Néctar de durazno 1 L,juice-box,0,4,33.21,0,0,7.0,9.0
2024-02-01,Néctar de durazno 1 L,juice-box,0,10,34.31,0,0,7.0,9.0
2024-02-02,Néctar de durazno 1 L,juice-box,0,9,30.78,0,0,7.0,9.0
2024-02-03,Néctar de durazno 1 L,juice-box,0,13,30.66,0,0,7.0,9.0
2024-02-04,Néctar de durazno 1 L,juice-box,0,9,31.54,0,0,7.0,9.0
2024-02-05,Néctar de durazno 1 L,juice-box,0,1,31.54,0,0,7.0,9.0
2024-02-06,Néctar de durazno 1 L,juice-box,0,5,30.49,0,0,7.0,9.0
2024-02-07,Néctar de durazno 1 L,juice-box,0,5,31.55,0,0,7.0,9.0
2024-02-08,Néctar de durazno 1 L,juice-box,0,7,32.69,0,0,7.0,9.0
2024-02-09,Néctar de durazno 1 L,juice-box,0,12,29.78,0,0,7.0,9.0
2024-02-10,Néctar de durazno 1 L,juice-box,0,16,31.7,0,0,7.0,9.0
2024-02-11,Néctar de durazno 1 L,juice-box,0,8,32.58,0,0,7.0,9.0
2024-02-12,Néctar de durazno 1 L,juice-box,0,6,24.25,1,0,7.0,9.0
2024-02-13,Néctar de durazno 1 L,juice-box,0,8,25.86,1,0,7.0,9.0
2024-02-14,Néctar de durazno 1 L,juice-box,0,12,30.64,0,0,7.0,9.0
2024-02-15,Néctar de durazno 1 L,juice-box,0,4,30.05,0,0,7.0,9.0
2024-02-16,Néctar de durazno 1 L,juice-box,0,8,31.38,0,0,7.0,9.0
2024-02-17,Néctar de durazno 1 L,juice-box,0,7,30.65,0,0,7.0,9.0
2024-02-18,Néctar de durazno 1 L,juice-box,0,8,26.08,1,0,7.0,9.0
2024-02-19,Néctar de durazno 1 L,juice-box,0,7,24.81,1,0,7.0,9.0
2024-02-20,Néctar de durazno 1 L,juice-box,0,4,32.4,0,0,7.0,9.0
2024-02-21,Néctar de durazno 1 L,juice-box,0,6,34.27,0,0,7.0,9.0
2024-02-22,Néctar de durazno 1 L,juice-box,0,5,32.67,0,0,7.0,9.0
2024-02-23,Néctar de durazno 1 L,juice-box,0,16,32.6,0,0,7.0,9.0
2024-02-24,Néctar de durazno 1 L,juice-box,0,6,32.56,0,0,7.0,9.0
2024-02-25,Néctar de durazno 1 L,juice-box,0,6,33.98,0,0,7.0,9.0
2024-02-26,Néctar de durazno 1 L,juice-box,0,8,31.53,0,0,7.0,9.0
2024-02-27,Néctar de durazno 1 L,juice-box,0,8,34.15,0,0,7.0,9.0
2024-02-28,Néctar de durazno 1 L,juice-box,0,7,32.61,0,0,7.0,9.0
2024-02-29,Néctar de durazno 1 L,juice-box,0,12,25.52,1,0,7.0,9.0
2024-03-01,Néctar de durazno 1 L,juice-box,0,10,34.28,0,0,7.0,9.0
2024-03-02,Néctar de durazno 1 L,juice-box,0,8,33.73,0,0,7.0,9.0
2024-03-03,Néctar de durazno 1 L,juice-box,0,10,31.65,0,0,7.0,9.0
2024-03-04,Néctar de durazno 1 L,juice-box,0,5,31.56,0,0,7.0,9.0
2024-03-05,Néctar de durazno 1 L,juice-box,0,7,30.86,0,0,7.0,9.0
2024-03-06,Néctar de durazno 1 L,juice-box,0,7,30.89,0,0,7.0,9.0
2024-03-07,Néctar de durazno 1 L,juice-box,0,6,32.36,0,0,7.0,9.0
2024-03-08,Néctar de durazno 1 L,juice-box,0,6,31.9,0,0,7.0,9.0
2024-03-09,Néctar de durazno 1 L,juice-box,0,8,30.43,0,0,7.0,9.0
2024-03-10,Néctar de durazno 1 L,juice-box,0,5,33.61,0,0,7.0,9.0
2024-03-11,Néctar de durazno 1 L,juice-box,0,7,32.19,0,0,7.0,9.0
2024-03-12,Néctar de durazno 1 L,juice-box,0,7,30.52,0,0,7.0,9.0
2024-03-13,Néctar de durazno 1 L,juice-box,0,6,30.74,0,0,7.0,9.0
2024-03-14,Néctar de durazno 1 L,juice-box,0,6,28.45,0,0,7.0,9.0
2024-03-15,Néctar de durazno 1 L,juice-box,0,10,31.73,0,0,7.0,9.0
2024-03-16,Néctar de durazno 1 L,juice-box,0,8,32.44,0,0,7.0,9.0
2024-03-17,Néctar de durazno 1 L,juice-box,0,9,30.47,0,0,7.0,9.0
2024-03-18,Néctar de durazno 1 L,juice-box,0,4,31.87,0,0,7.0,9.0
2024-03-19,Néctar de durazno 1 L,juice-box,0,7,34.23,0,0,7.0,9.0
2024-03-20,Néctar de durazno 1 L,juice-box,0,5,32.53,0,0,7.0,9.0
2024-03-21,Néctar de durazno 1 L,juice-box,0,11,32.79,0,0,7.0,9.0
2024-03-22,Néctar de durazno 1 L,juice-box,0,3,33.25,0,0,7.0,9.0
2024-03-23,Néctar de durazno 1 L,juice-box,0,9,28.5,0,0,7.0,9.0
2024-03-24,Néctar de durazno 1 L,juice-box,0,4,34.18,0,0,7.0,9.0
2024-03-25,Néctar de durazno 1 L,juice-box,0,6,31.52,0,0,7.0,9.0
2024-03-26,Néctar de durazno 1 L,juice-box,0,4,33.52,0,0,7.0,9.0
2024-03-27,Néctar de durazno 1 L,juice-box,0,6,33.36,0,0,7.0,9.0
2024-03-28,Néctar de durazno 1 L,juice-box,0,14,34.75,0,0,7.0,9.0
2024-03-29,Néctar de durazno 1 L,juice-box,0,11,30.82,0,0,7.0,9.0
2024-03-30,Néctar de durazno 1 L,juice-box,0,8,30.48,0,0,7.0,9.0
2024-03-31,Néctar de durazno 1 L,juice-box,0,9,30.26,0,0,7.0,9.0
2024-04-01,Néctar de durazno 1 L,juice-box,0,6,34.23,0,0,7.0,9.0
2024-04-02,Néctar de durazno 1 L,juice-box,0,4,26.28,1,0,7.0,9.0
2024-04-03,Néctar de durazno 1 L,juice-box,0,16,32.38,0,0,7.0,9.0
2024-04-04,Néctar de durazno 1 L,juice-box,0,7,31.46,0,0,7.0,9.0
2024-04-05,Néctar de durazno 1 L,juice-box,0,19,33.53,0,0,7.0,9.0
2024-04-06,Néctar de durazno 1 L,juice-box,0,15,32.52,0,0,7.0,9.0
2024-04-07,Néctar de durazno 1 L,juice-box,0,18,32.97,0,0,7.0,9.0
2024-04-08,Néctar de durazno 1 L,juice-box,0,4,32.23,0,0,7.0,9.0
2024-04-09,Néctar de durazno 1 L,juice-box,0,12,31.18,0,0,7.0,9.0
2024-04-10,Néctar de durazno 1 L,juice-box,0,9,32.18,0,0,7.0,9.0
2024-04-11,Néctar de durazno 1 L,juice-box,0,12,32.75,0,0,7.0,9.0
2024-04-12,Néctar de durazno 1 L,juice-box,0,12,31.66,0,0,7.0,9.0
2024-04-13,Néctar de durazno 1 L,juice-box,0,9,31.48,0,0,7.0,9.0
2024-04-14,Néctar de durazno 1 L,juice-box,0,18,33.33,0,0,7.0,9.0
2024-04-15,Néctar de durazno 1 L,juice-box,0,8,30.25,0,0,7.0,9.0
2024-04-16,Néctar de durazno 1 L,juice-box,0,12,31.88,0,0,7.0,9.0
2024-04-17,Néctar de durazno 1 L,juice-box,0,7,32.56,0,0,7.0,9.0
2024-04-18,Néctar de durazno 1 L,juice-box,0,5,30.29,0,0,7.0,9.0
2024-04-19,Néctar de durazno 1 L,juice-box,0,18,30.06,0,0,7.0,9.0
2024-04-20,Néctar de durazno 1 L,juice-box,0,14,30.28,0,0,7.0,9.0
2024-04-21,Néctar de durazno 1 L,juice-box,0,15,30.61,0,0,7.0,9.0
2024-04-22,Néctar de durazno 1 L,juice-box,0,10,26.91,1,0,7.0,9.0
2024-04-23,Néctar de durazno 1 L,juice-box,0,11,31.23,0,0,7.0,9.0
2024-04-24,Néctar de durazno 1 L,juice-box,0,18,33.22,0,0,7.0,9.0
2024-04-25,Néctar de durazno 1 L,juice-box,0,11,32.11,0,0,7.0,9.0
2024-04-26,Néctar de durazno 1 L,juice-box,0,10,30.81,0,0,7.0,9.0
2024-04-27,Néctar de durazno 1 L,juice-box,0,18,31.0,0,0,7.0,9.0
2024-04-28,Néctar de durazno 1 L,juice-box,0,15,30.76,0,0,7.0,9.0
2024-04-29,Néctar de durazno 1 L,juice-box,0,6,29.05,0,0,7.0,9.0
2024-04-30,Néctar de durazno 1 L,juice-box,0,14,32.19,0,0,7.0,9.0
2024-05-01,Néctar de durazno 1 L,juice-box,0,7,31.37,0,0,7.0,9.0
2024-05-02,Néctar de durazno 1 L,juice-box,0,11,30.25,0,0,7.0,9.0
2024-05-03,Néctar de durazno 1 L,juice-box,0,15,31.48,0,0,7.0,9.0
2024-05-04,Néctar de durazno 1 L,juice-box,0,10,33.38,0,0,7.0,9.0
2024-05-05,Néctar de durazno 1 L,juice-box,0,16,31.77,0,0,7.0,9.0
2024-05-06,Néctar de durazno 1 L,juice-box,0,9,29.66,0,0,7.0,9.0
2024-05-07,Néctar de durazno 1 L,juice-box,0,10,30.36,0,0,7.0,9.0
2024-05-08,Néctar de durazno 1 L,juice-box,0,6,32.26,0,0,7.0,9.0
2024-05-09,Néctar de durazno 1 L,juice-box,0,8,32.99,0,0,7.0,9.0
2024-05-10,Néctar de durazno 1 L,juice-box,0,16,29.86,0,0,7.0,9.0
2024-05-11,Néctar de durazno 1 L,juice-box,0,21,33.9,0,0,7.0,9.0
2024-05-12,Néctar de durazno 1 L,juice-box,0,17,31.96,0,0,7.0,9.0
2024-05-13,Néctar de durazno 1 L,juice-box,0,11,31.98,0,0,7.0,9.0
2024-05-14,Néctar de durazno 1 L,juice-box,0,12,28.18,0,0,7.0,9.0
2024-05-15,Néctar de durazno 1 L,juice-box,0,12,29.74,0,0,7.0,9.0
2024-05-16,Néctar de durazno 1 L,juice-box,0,12,30.91,0,0,7.0,9.0
2024-05-17,Néctar de durazno 1 L,juice-box,0,15,28.93,0,0,7.0,9.0
2024-05-18,Néctar de durazno 1 L,juice-box,0,12,30.77,0,0,7.0,9.0
2024-05-19,Néctar de durazno 1 L,juice-box,0,13,32.59,0,0,7.0,9.0
2024-05-20,Néctar de durazno 1 L,juice-box,0,5,25.17,1,0,7.0,9.0
2024-05-21,Néctar de durazno 1 L,juice-box,0,10,32.89,0,0,7.0,9.0
2024-05-22,Néctar de durazno 1 L,juice-box,0,8,32.08,0,0,7.0,9.0
2024-05-23,Néctar de durazno 1 L,juice-box,0,17,32.1,0,0,7.0,9.0
2024-05-24,Néctar de durazno 1 L,juice-box,0,16,30.03,0,0,7.0,9.0
2024-05-25,Néctar de durazno 1 L,juice-box,0,11,32.87,0,0,7.0,9.0
2024-05-26,Néctar de durazno 1 L,juice-box,0,11,32.38,0,0,7.0,9.0
2024-05-27,Néctar de durazno 1 L,juice-box,0,8,30.18,0,0,7.0,9.0
2024-05-28,Néctar de durazno 1 L,juice-box,0,14,31.79,0,0,7.0,9.0
2024-05-29,Néctar de durazno 1 L,juice-box,0,12,32.11,0,0,7.0,9.0
2024-05-30,Néctar de durazno 1 L,juice-box,0,16,33.5,0,0,7.0,9.0
2024-05-31,Néctar de durazno 1 L,juice-box,0,11,29.84,0,0,7.0,9.0
2024-06-01,Néctar de durazno 1 L,juice-box,0,12,30.49,0,0,7.0,9.0
2024-06-02,Néctar de durazno 1 L,juice-box,0,19,30.88,0,0,7.0,9.0
2024-06-03,Néctar de durazno 1 L,juice-box,0,5,30.73,0,0,7.0,9.0
2024-06-04,Néctar de durazno 1 L,juice-box,0,10,32.07,0,0,7.0,9.0
2024-06-05,Néctar de durazno 1 L,juice-box,0,13,30.88,0,0,7.0,9.0
2024-06-06,Néctar de durazno 1 L,juice-box,0,11,31.29,0,0,7.0,9.0
2024-06-07,Néctar de durazno 1 L,juice-box,0,11,31.66,0,0,7.0,9.0
2024-06-08,Néctar de durazno 1 L,juice-box,0,16,32.18,0,0,7.0,9.0
2024-06-09,Néctar de durazno 1 L,juice-box,0,30,25.19,1,0,7.0,9.0
2024-06-10,Néctar de durazno 1 L,juice-box,0,9,32.63,0,0,7.0,9.0
2024-06-11,Néctar de durazno 1 L,juice-box,0,8,29.4,0,0,7.0,9.0
2024-06-12,Néctar de durazno 1 L,juice-box,0,8,29.91,0,0,7.0,9.0
2024-06-13,Néctar de durazno 1 L,juice-box,0,24,26.43,1,0,7.0,9.0
2024-06-14,Néctar de durazno 1 L,juice-box,0,15,30.7,0,0,7.0,9.0
2024-06-15,Néctar de durazno 1 L,juice-box,0,14,31.26,0,0,7.0,9.0
2024-06-16,Néctar de durazno 1 L,juice-box,0,20,33.26,0,0,7.0,9.0
2024-06-17,Néctar de durazno 1 L,juice-box,0,3,33.56,0,0,7.0,9.0
2024-06-18,Néctar de durazno 1 L,juice-box,0,11,30.27,0,0,7.0,9.0
2024-06-19,Néctar de durazno 1 L,juice-box,0,16,26.54,1,0,7.0,9.0
2024-06-20,Néctar de durazno 1 L,juice-box,0,12,31.32,0,0,7.0,9.0
2024-06-21,Néctar de durazno 1 L,juice-box,0,19,33.37,0,0,7.0,9.0
2024-06-22,Néctar de durazno 1 L,juice-box,0,10,31.87,0,0,7.0,9.0
2024-06-23,Néctar de durazno 1 L,juice-box,0,14,32.01,0,0,7.0,9.0
2024-06-24,Néctar de durazno 1 L,juice-box,0,5,31.59,0,0,7.0,9.0
2024-06-25,Néctar de durazno 1 L,juice-box,0,8,32.76,0,0,7.0,9.0
2024-06-26,Néctar de durazno 1 L,juice-box,0,6,30.43,0,0,7.0,9.0
2024-06-27,Néctar de durazno 1 L,juice-box,0,6,33.61,0,0,7.0,9.0
2024-06-28,Néctar de durazno 1 L,juice-box,0,20,31.64,0,0,7.0,9.0
2024-06-29,Néctar de durazno 1 L,juice-box,0,17,34.57,0,0,7.0,9.0
2024-06-30,Néctar de durazno 1 L,juice-box,0,15,30.81,0,0,7.0,9.0
2024-07-01,Néctar de durazno 1 L,juice-box,0,12,31.42,0,1,7.0,9.0
2024-07-02,Néctar de durazno 1 L,juice-box,0,13,32.71,0,1,7.0,9.0
2024-07-03,Néctar de durazno 1 L,juice-box,0,10,30.45,0,1,7.0,9.0
2024-07-04,Néctar de durazno 1 L,juice-box,0,27,31.08,0,1,7.0,9.0
2024-07-05,Néctar de durazno 1 L,juice-box,0,19,31.02,0,1,7.0,9.0
2024-07-06,Néctar de durazno 1 L,juice-box,0,36,31.17,0,1,7.0,9.0
2024-07-07,Néctar de durazno 1 L,juice-box,0,33,32.02,0,1,7.0,9.0
2024-07-08,Néctar de durazno 1 L,juice-box,0,18,30.91,0,1,7.0,9.0
2024-07-09,Néctar de durazno 1 L,juice-box,0,15,34.53,0,1,7.0,9.0
2024-07-10,Néctar de durazno 1 L,juice-box,0,19,28.93,0,1,7.0,9.0
2024-07-11,Néctar de durazno 1 L,juice-box,0,20,33.1,0,1,7.0,9.0
2024-07-12,Néctar de durazno 1 L,juice-box,0,20,35.32,0,1,7.0,9.0
2024-07-13,Néctar de durazno 1 L,juice-box,0,47,25.13,1,1,7.0,9.0
2024-07-14,Néctar de durazno 1 L,juice-box,0,23,32.31,0,1,7.0,9.0
2024-07-15,Néctar de durazno 1 L,juice-box,0,12,32.12,0,1,7.0,9.0
2024-07-16,Néctar de durazno 1 L,juice-box,0,16,32.47,0,1,7.0,9.0
2024-07-17,Néctar de durazno 1 L,juice-box,0,16,32.06,0,1,7.0,9.0
2024-07-18,Néctar de durazno 1 L,juice-box,0,9,32.35,0,1,7.0,9.0
2024-07-19,Néctar de durazno 1 L,juice-box,0,33,29.31,0,1,7.0,9.0
2024-07-20,Néctar de durazno 1 L,juice-box,0,32,31.31,0,1,7.0,9.0
2024-07-21,Néctar de durazno 1 L,juice-box,0,31,31.07,0,1,7.0,9.0
2024-07-22,Néctar de durazno 1 L,juice-box,0,12,30.69,0,1,7.0,9.0
2024-07-23,Néctar de durazno 1 L,juice-box,0,18,33.42,0,1,7.0,9.0
2024-07-24,Néctar de durazno 1 L,juice-box,0,22,33.56,0,1,7.0,9.0
2024-07-25,Néctar de durazno 1 L,juice-box,0,24,32.53,0,1,7.0,9.0
2024-07-26,Néctar de durazno 1 L,juice-box,0,33,31.08,0,1,7.0,9.0
2024-07-27,Néctar de durazno 1 L,juice-box,0,34,30.53,0,1,7.0,9.0
2024-07-28,Néctar de durazno 1 L,juice-box,0,38,33.2,0,1,7.0,9.0
2024-07-29,Néctar de durazno 1 L,juice-box,0,13,37.12,0,1,7.0,9.0
2024-07-30,Néctar de durazno 1 L,juice-box,0,19,31.79,0,1,7.0,9.0
2024-07-31,Néctar de durazno 1 L,juice-box,0,15,33.2,0,1,7.0,9.0
2024-08-01,Néctar de durazno 1 L,juice-box,0,25,29.57,0,1,7.0,9.0
2024-08-02,Néctar de durazno 1 L,juice-box,0,16,32.74,0,1,7.0,9.0
2024-08-03,Néctar de durazno 1 L,juice-box,0,29,29.54,0,1,7.0,9.0
2024-08-04,Néctar de durazno 1 L,juice-box,0,25,33.34,0,1,7.0,9.0
2024-08-05,Néctar de durazno 1 L,juice-box,0,17,30.89,0,1,7.0,9.0
2024-08-06,Néctar de durazno 1 L,juice-box,0,15,31.24,0,1,7.0,9.0
2024-08-07,Néctar de durazno 1 L,juice-box,0,17,30.36,0,1,7.0,9.0
2024-08-08,Néctar de durazno 1 L,juice-box,0,17,30.43,0,1,7.0,9.0
