fecha,product_name,category_off,ventas,precio
2022-12-02,Betabel,fruits-vegetables,46,30.22
2022-12-02,Frijoles refritos 430 g,canned-beans,4,49.8
2022-12-02,Calabacita,fruits-vegetables,64,19.4
2022-12-02,Arroz blanco 500 g,rice-white-dry,2,42.14
2022-12-02,Aguacate criollo,avocado,24,75.02
2022-12-02,Té negro 20 sobres,tea-bags,1,50.98
2022-12-02,Sal fina 750 g,salt,6,41.01
2022-12-02,Frijol pinto 1 kg,beans-dry,0,31.47
2022-12-02,Queso panela 400 g,cheese-fresh,16,65.26
2022-12-02,Papel Higiénico 4 rollos,toilet-paper,5,39.43
2022-12-02,Refresco cola 600 ml,soft-drinks,7,36.66
2022-12-02,Té negro 20 sobres,tea-bags,6,56.75
2022-12-02,Pera,fruits-vegetables,12,34.59
2022-12-02,Chile poblano,fruits-vegetables,6,31.79
2022-12-02,Jitomate bola fresco,fresh-tomato,14,78.34
2022-12-02,Café molido 500 g,coffee-ground,6,14.96
2022-12-02,Refresco limón 600 ml,soft-drinks,5,27.35
2022-12-02,Jamón enlatado 200 g,canned-meat,4,28.49
2022-12-02,Encendedor desechable,lighter,4,31.63
2022-12-02,Café molido 250 g,coffee-ground,2,30.06
2022-12-02,Arroz blanco 1 kg,rice-white-dry,4,20.13
2022-12-02,Lomo de cerdo 1 kg,pork-fresh,11,64.99
2022-12-02,Leche semidescremada UHT 1L,milk-uht,6,58.41
2022-12-02,Huevo blanco 12 pzas,eggs,6,36.52
2022-12-02,Puré de tomate 210 g,canned-tomato,4,46.5
2022-12-02,Tortillas de maíz 1 kg,tortillas-corn,8,23.58
2022-12-02,Pasta dental 75 ml,toothpaste,5,18.49
2022-12-02,Aguacate Hass,avocado,17,37.42
2022-12-02,Queso manchego 200 g,cheese-hard,6,40.94
2022-12-02,Col (repollo),fruits-vegetables,33,18.58
2022-12-02,Huevo orgánico 18 pzas,eggs,2,44.37
2022-12-02,Frijoles enteros 560 g,canned-beans,17,42.7
2022-12-02,Café molido 500 g,coffee-ground,4,42.59
2022-12-02,Detergente líquido 1 L,household-detergent,4,53.74
2022-12-02,Sal yodada 1 kg,salt,4,38.79
2022-12-02,Jitomate saladet fresco,fresh-tomato,15,34.32
2022-12-02,Azúcar blanca 1 kg,sugar-white,7,35.24
2022-12-02,Salsa Catsup 340 g,condiments,7,55.3
2022-12-02,Diezmillo de res 1 kg,beef-fresh,9,74.99
2022-12-02,Papas fritas clásicas 170 g,chips,2,14.82
2022-12-02,Queso fresco 250 g,cheese-fresh,12,57.37
2022-12-02,Azúcar estándar 2 kg,sugar-white,10,18.21
2022-12-02,Frijol pinto 1 kg,beans-dry,11,49.64
2022-12-02,Tortillas de maíz 500 g,tortillas-corn,9,26.93
2022-12-02,Jugo de naranja 1 L,juice-box,8,26.58
2022-12-02,Atún en aceite 140 g,canned-fish,3,26.4
2022-12-02,Queso cottage 200 g,cheese-fresh,16,24.01
2022-12-02,Carne deshebrada enlatada 300 g,canned-meat,5,26.9
2022-12-02,Jitomate bola fresco,fresh-tomato,8,55.93
2022-12-02,Leche descremada UHT 1L,milk-uht,10,34.29
2022-12-02,Frijol pinto 1 kg,beans-dry,6,17.68
2022-12-02,Chuleta de cerdo 1 kg,pork-fresh,15,30.87
2022-12-02,Whisky Black & White 700 ml,whisky,1,60.65
2022-12-02,Plato térmico unicel No. 8 25 pzas,disposable-plates,1,55.91
2022-12-02,Carne deshebrada enlatada 300 g,canned-meat,7,28.96
2022-12-02,Sandía,fruits-vegetables,13,17.77
2022-12-02,Tortillas de harina 1 kg,tortillas-flour,17,50.03
2022-12-02,Leche descremada UHT 1L,milk-uht,10,51.48
2022-12-02,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,0,52.25
2022-12-02,Chícharo,fruits-vegetables,23,29.3
2022-12-02,Ajo,fruits-vegetables,29,29.54
2022-12-02,Pasta espagueti 500 g,pasta-dry,8,51.41
2022-12-02,Cereal de avena 450 g,cereal-box,6,50.21
2022-12-02,Mamey,fruits-vegetables,10,25.52
2022-12-02,Carne deshebrada enlatada 300 g,canned-meat,4,10.05
2022-12-02,Tomate verde (tomatillo),fruits-vegetables,142,21.25
2022-12-02,Pan de caja blanco 680 g,bread-packaged,23,61.04
2022-12-02,Vasos desechables plástico 500 ml 20 pzas,disposable-cups,8,53.62
2022-12-02,Jamón enlatado 200 g,canned-meat,0,14.59
2022-12-02,Cereal de avena 450 g,cereal-box,1,48.53
2022-12-02,Frijol pinto 1 kg,beans-dry,1,11.1
2022-12-02,Uva,fruits-vegetables,78,34.97
2022-12-02,Tamarindo,fruits-vegetables,19,33.99
2022-12-02,Berenjena,fruits-vegetables,28,20.14
2022-12-02,Huevo blanco 12 pzas,eggs,4,46.37
2022-12-02,Tortillas de maíz 500 g,tortillas-corn,14,36.82
2022-12-02,Plato unicel hondo pozolero 20 pzas,disposable-plates,2,41.48
2022-12-02,Salsa verde 210 g,salsa-jarred,2,21.3
2022-12-02,Refresco limón 600 ml,soft-drinks,0,30.12
2022-12-02,Néctar de durazno 1 L,juice-box,5,33.66
2022-12-02,Leche Evaporada Carnation 360 g,canned-milk,1,20.13
2022-12-02,Frijol pinto 1 kg,beans-dry,2,39.17
2022-12-02,Pepino,fruits-vegetables,28,20.82
2022-12-02,Puré de tomate 210 g,canned-tomato,3,19.8
2022-12-02,Frijoles refritos 430 g,canned-beans,11,62.73
2022-12-02,Jitomate bola fresco,fresh-tomato,17,35.4
2022-12-02,Mandarina,fruits-vegetables,93,25.11
2022-12-02,Refresco limón 600 ml,soft-drinks,0,36.17
2022-12-02,Tortillas de maíz 500 g,tortillas-corn,9,68.75
2022-12-02,Coliflor,fruits-vegetables,28,31.15
2022-12-02,Arroz blanco 500 g,rice-white-dry,2,25.62
2022-12-02,Sal yodada 1 kg,salt,3,31.51
2022-12-02,Helado vainilla 1 L,ice-cream,17,76.73
2022-12-02,Tejocote,fruits-vegetables,18,33.79
2022-12-02,Papas fritas clásicas 170 g,chips,7,38.97
2022-12-02,Agua mineral 600 ml,bottled-water,2,32.48
2022-12-02,Galletas Marías 170 g,cookies,4,45.98
2022-12-02,Vasos desechables unicel 500 ml 20 pzas,disposable-cups,7,16.24
2022-12-02,Pasta espagueti 500 g,pasta-dry,3,61.12
2022-12-02,Néctar de durazno 1 L,juice-box,7,41.03
2022-12-02,Café molido 500 g,coffee-ground,2,52.74
2022-12-02,Mayonesa McCormick 390 g,condiments,7,50.0
2022-12-02,Vaso unicel térmico 1 L (Litro) 10 pzas,disposable-cups,5,17.91
2022-12-02,Galletas Marías 170 g,cookies,1,60.13
2022-12-02,Sal fina 750 g,salt,1,15.78
2022-12-03,Sardinas en salsa 155 g,canned-fish,2,41.18
2022-12-03,Frijol pinto 1 kg,beans-dry,5,10.91
2022-12-03,Higo,fruits-vegetables,10,34.91
2022-12-03,Café molido 500 g,coffee-ground,3,51.72
2022-12-03,Brandy Presidente 940 ml,brandy,0,54.51
2022-12-03,Sal fina 750 g,salt,4,19.58
2022-12-03,Jugo de naranja 1 L,juice-box,4,19.8
2022-12-03,Huevo blanco 12 pzas,eggs,8,46.53
2022-12-03,Tortillas de maíz 500 g,tortillas-corn,18,26.13
2022-12-03,Arroz blanco 1 kg,rice-white-dry,10,17.94
2022-12-03,Plátano,fruits-vegetables,199,29.35
2022-12-03,Leche Condensada La Lechera 387 g,canned-milk,2,38.28
2022-12-03,Helado vainilla 1 L,ice-cream,13,44.85
2022-12-03,Queso fresco 250 g,cheese-fresh,11,51.58
2022-12-03,Papas fritas clásicas 170 g,chips,4,12.22
2022-12-03,Azúcar estándar 2 kg,sugar-white,6,16.24
2022-12-03,Vasos desechables unicel 500 ml 20 pzas,disposable-cups,11,12.82
2022-12-03,Aceite vegetal 1 L,oil-vegetable,11,56.05
2022-12-03,Agua purificada 1.5 L,bottled-water,5,37.42
2022-12-03,Salsa roja 210 g,salsa-jarred,2,11.32
2022-12-03,Frijoles refritos 430 g,canned-beans,7,49.8
2022-12-03,Cereal de maíz 500 g,cereal-box,8,11.45
2022-12-03,Pan de caja blanco 680 g,bread-packaged,12,69.64
2022-12-03,Sal yodada 1 kg,salt,6,31.25
2022-12-03,Frijoles enteros 560 g,canned-beans,23,24.97
2022-12-03,Huevo orgánico 18 pzas,eggs,22,56.81
2022-12-03,Arroz blanco 500 g,rice-white-dry,3,23.3
2022-12-03,Atún en agua 140 g,canned-fish,6,55.05
2022-12-03,Puré de tomate 210 g,canned-tomato,5,24.02
2022-12-03,Tuna,fruits-vegetables,16,15.08
2022-12-03,Mandarina,fruits-vegetables,43,25.11
2022-12-03,Tortillas de maíz 500 g,tortillas-corn,13,67.61
2022-12-03,Chuleta de cerdo 1 kg,pork-fresh,5,47.35
2022-12-03,Acelga,fruits-vegetables,71,33.94
2022-12-03,Col (repollo),fruits-vegetables,69,18.58
2022-12-03,Ajo,fruits-vegetables,30,29.54
2022-12-03,Atún en aceite 140 g,canned-fish,6,19.01
2022-12-03,Salsa verde 210 g,salsa-jarred,12,38.45
2022-12-03,Muslo de pollo 1 kg,chicken-fresh,14,26.51
2022-12-03,Charola unicel para carne 50 pzas,disposable-trays,0,44.51
2022-12-03,Queso cheddar 200 g,cheese-hard,17,67.42
2022-12-03,Pasta espagueti 500 g,pasta-dry,11,48.23
2022-12-03,Aguacate criollo,avocado,30,48.86
2022-12-03,Azúcar estándar 2 kg,sugar-white,3,18.99
2022-12-03,Pepino,fruits-vegetables,49,20.82
2022-12-03,Tortillas de maíz 1 kg,tortillas-corn,8,22.46
2022-12-03,Aguacate Hass,avocado,11,37.85
2022-12-03,Brócoli congelado 500 g,frozen-vegetables,16,59.43
2022-12-03,Azúcar estándar 2 kg,sugar-white,2,29.2
2022-12-03,Yoghurt natural 125 g,yogurt,15,32.79
2022-12-03,Té negro 20 sobres,tea-bags,8,22.68
2022-12-03,Frijol negro 1 kg,beans-dry,1,37.27
2022-12-03,Queso manchego 200 g,cheese-hard,18,64.88
2022-12-03,Leche semidescremada UHT 1L,milk-uht,4,24.12
2022-12-03,Pasta fusilli 500 g,pasta-dry,6,24.82
2022-12-03,Tamarindo,fruits-vegetables,17,33.99
2022-12-03,Refresco limón 600 ml,soft-drinks,5,25.38
2022-12-03,Aguacate criollo,avocado,24,69.46
2022-12-03,Jitomate saladet fresco,fresh-tomato,13,36.09
2022-12-03,Papas fritas clásicas 170 g,chips,4,37.81
2022-12-03,Sal fina 750 g,salt,1,43.15
2022-12-03,Huevo orgánico 18 pzas,eggs,13,30.64
2022-12-03,Piña,fruits-vegetables,52,24.98
2022-12-03,Frijol pinto 1 kg,beans-dry,4,31.2
2022-12-03,Vasos desechables plástico 500 ml 20 pzas,disposable-cups,5,50.19
2022-12-03,Papel Higiénico 4 rollos,toilet-paper,11,52.15
2022-12-03,Pasta dental 75 ml,toothpaste,7,17.57
2022-12-03,Helado vainilla 1 L,ice-cream,13,57.53
2022-12-03,Sal yodada 1 kg,salt,6,39.0
2022-12-03,Pera,fruits-vegetables,25,34.59
2022-12-03,Refresco cola 600 ml,soft-drinks,7,43.07
2022-12-03,Aguacate criollo,avocado,12,57.68
2022-12-03,Brócoli congelado 500 g,frozen-vegetables,17,28.43
2022-12-03,Sal yodada 1 kg,salt,0,45.21
2022-12-03,Cereal de avena 450 g,cereal-box,1,54.88
2022-12-03,Arroz blanco 500 g,rice-white-dry,2,44.92
2022-12-03,Verdolaga,fruits-vegetables,10,28.16
2022-12-03,Cucharas de plástico pastelero 50 pzas,disposable-cutlery,8,44.27
2022-12-03,Tortillas de maíz 500 g,tortillas-corn,15,30.93
2022-12-03,Carne deshebrada enlatada 300 g,canned-meat,1,56.42
2022-12-03,Refresco limón 600 ml,soft-drinks,0,30.06
2022-12-03,Sal fina 750 g,salt,7,34.02
2022-12-03,Lechuga,fruits-vegetables,30,15.42
2022-12-03,Frijoles refritos 430 g,canned-beans,13,62.87
2022-12-03,Té negro 20 sobres,tea-bags,9,62.64
2022-12-03,Queso gouda 300 g,cheese-hard,9,81.99
2022-12-03,Frijoles refritos 430 g,canned-beans,6,57.52
2022-12-03,Jugo de naranja 1 L,juice-box,14,34.97
2022-12-03,Jamón enlatado 200 g,canned-meat,6,28.95
2022-12-03,Cereal de avena 450 g,cereal-box,4,54.51
2022-12-03,Sardinas en salsa 155 g,canned-fish,2,32.29
2022-12-03,Betabel,fruits-vegetables,39,30.22
2022-12-03,Mayonesa McCormick 390 g,condiments,5,45.48
2022-12-03,Pasta fusilli 500 g,pasta-dry,3,46.82
2022-12-03,Fresa,fruits-vegetables,4,26.94
2022-12-03,Queso cheddar 200 g,cheese-hard,23,43.52
2022-12-03,Huevo blanco 12 pzas,eggs,9,33.2
2022-12-03,Chile poblano,fruits-vegetables,9,31.79
2022-12-03,Manzana,fruits-vegetables,32,33.13
2022-12-03,Galletas Marías 170 g,cookies,5,48.0
2022-12-03,Helado vainilla 1 L,ice-cream,5,79.92
2022-12-03,Té verde 25 sobres,tea-bags,11,17.68
2022-12-03,Leche semidescremada UHT 1L,milk-uht,14,58.6
2022-12-03,Té negro 20 sobres,tea-bags,1,49.04
2022-12-03,Agua mineral 600 ml,bottled-water,3,32.66
2022-12-03,Helado vainilla 1 L,ice-cream,8,70.04
2022-12-03,Pasta fusilli 500 g,pasta-dry,7,32.98
2022-12-03,Shampoo restauración 400 ml,shampoo,6,31.61
2022-12-03,Arroz blanco 500 g,rice-white-dry,4,24.29
2022-12-03,Jitomate bola fresco,fresh-tomato,6,79.15
2022-12-03,Ejote,fruits-vegetables,14,32.55
2022-12-03,Uva,fruits-vegetables,50,34.97
2022-12-03,Jamón enlatado 200 g,canned-meat,6,15.46
2022-12-03,Calabacita,fruits-vegetables,50,19.4
2022-12-03,Bistec de res 1 kg,beef-fresh,21,55.23
2022-12-03,Carne deshebrada enlatada 300 g,canned-meat,5,30.52
2022-12-03,Zapote negro,fruits-vegetables,30,33.44
2022-12-03,Plato unicel pastelero No. 6 20 pzas,disposable-plates,10,16.55
2022-12-03,Yoghurt griego 150 g,yogurt,8,54.99
2022-12-03,Carne deshebrada enlatada 300 g,canned-meat,7,10.02
2022-12-03,Leche descremada UHT 1L,milk-uht,2,60.43
2022-12-03,Jitomate bola fresco,fresh-tomato,9,76.1
2022-12-03,Helado vainilla 1 L,ice-cream,21,59.49
2022-12-03,Leche descremada UHT 1L,milk-uht,7,52.27
2022-12-03,Contenedor térmico unicel con tapa (Hamburguesero) 50 pzas,disposable-containers,2,50.48
2022-12-03,Café molido 500 g,coffee-ground,15,14.94
2022-12-03,Queso fresco 250 g,cheese-fresh,13,57.14
2022-12-03,Lomo de cerdo 1 kg,pork-fresh,21,64.73
2022-12-03,Chuleta de cerdo 1 kg,pork-fresh,17,29.79
2022-12-03,Aceite vegetal 1 L,oil-vegetable,1,34.22
2022-12-03,Ciruela,fruits-vegetables,8,30.48
2022-12-03,Azúcar blanca 1 kg,sugar-white,7,45.38
2022-12-03,Pan multigrano 680 g,bread-packaged,5,30.44
2022-12-03,Queso panela 400 g,cheese-fresh,26,66.58
2022-12-03,Tomate triturado 400 g,canned-tomato,5,49.01
2022-12-03,Jitomate bola fresco,fresh-tomato,7,53.77
2022-12-03,Whisky Black & White 700 ml,whisky,4,59.46
2022-12-03,Pechuga de pollo fresca 1 kg,chicken-fresh,8,24.21
2022-12-03,Frijoles refritos 430 g,canned-beans,21,21.42
2022-12-03,Jitomate bola fresco,fresh-tomato,28,38.22
2022-12-03,Refresco limón 600 ml,soft-drinks,3,31.88
2022-12-03,Totopos 200 g,chips,9,21.11
2022-12-03,Galletas de chocolate 110 g,cookies,3,26.08
2022-12-03,Pan de caja blanco 680 g,bread-packaged,22,55.14
2022-12-03,Refresco cola 600 ml,soft-drinks,3,10.89
2022-12-03,Queso gouda 300 g,cheese-hard,6,62.73
2022-12-03,Frijoles enteros 560 g,canned-beans,14,68.57
2022-12-03,Arroz blanco 500 g,rice-white-dry,4,54.09
2022-12-03,Guayaba,fruits-vegetables,60,28.82
2022-12-03,Refresco cola 600 ml,soft-drinks,5,42.44
2022-12-03,Sandía,fruits-vegetables,31,17.77
2022-12-03,Chile verde (jalapeño/serrano),fruits-vegetables,5,27.16
2022-12-03,Aguacate Hass,avocado,27,60.69
2022-12-03,Queso cottage 200 g,cheese-fresh,13,75.42
2022-12-03,Galletas Marías 170 g,cookies,2,54.8
2022-12-03,Cereal de avena 450 g,cereal-box,3,48.5
2022-12-03,Cebolla,fruits-vegetables,224,21.02
2022-12-03,Verduras mixtas congeladas 1 kg,frozen-vegetables,25,72.54
2022-12-03,Yoghurt natural 125 g,yogurt,6,69.0
2022-12-03,Agua purificada 1.5 L,bottled-water,0,16.29
2022-12-03,Queso panela 400 g,cheese-fresh,23,45.36
2022-12-03,Salsa Catsup 340 g,condiments,7,52.61
2022-12-03,Jitomate (tomate rojo),fruits-vegetables,151,21.34
2022-12-03,Sal yodada 1 kg,salt,7,20.73
2022-12-03,Té verde 25 sobres,tea-bags,11,34.03
2022-12-03,Cereal de avena 450 g,cereal-box,1,39.16
2022-12-03,Totopos 200 g,chips,2,35.15
2022-12-03,Tejocote,fruits-vegetables,85,33.79
2022-12-03,Bistec de res 1 kg,beef-fresh,7,57.05
2022-12-03,Café molido 500 g,coffee-ground,1,53.59
2022-12-03,Berro,fruits-vegetables,13,30.21
2022-12-03,Atún en aceite 140 g,canned-fish,6,27.14
2022-12-03,Refresco limón 600 ml,soft-drinks,2,39.05
2022-12-03,Té negro 20 sobres,tea-bags,5,53.3
2022-12-03,Café molido 250 g,coffee-ground,1,16.46
2022-12-03,Galletas de chocolate 110 g,cookies,4,36.04
2022-12-03,Frijoles enteros 560 g,canned-beans,18,39.98
2022-12-03,Encendedor desechable,lighter,6,42.9
2022-12-03,Verduras mixtas congeladas 1 kg,frozen-vegetables,13,43.77
2022-12-03,Chuleta de cerdo 1 kg,pork-fresh,11,74.76
2022-12-03,Tortillas de harina 1 kg,tortillas-flour,11,55.74
2022-12-03,Mamey,fruits-vegetables,11,25.52
2022-12-03,Elote (maíz tierno),fruits-vegetables,22,30.33
2022-12-03,Plato térmico unicel No. 8 25 pzas,disposable-plates,6,41.42
2022-12-03,Helado vainilla 1 L,ice-cream,21,70.59
2022-12-03,Lima,fruits-vegetables,51,29.36
2022-12-03,Queso panela 400 g,cheese-fresh,13,28.94
2022-12-03,Coliflor,fruits-vegetables,54,31.15
2022-12-03,Pañales etapa 4 40 pzas,baby-products,0,47.98
2022-12-03,Galletas Marías 170 g,cookies,2,49.54
2022-12-03,Melón,fruits-vegetables,34,17.73
2022-12-03,Galletas Marías 170 g,cookies,6,53.64
2022-12-03,Leche Evaporada Carnation 360 g,canned-milk,1,21.07
2022-12-03,Frijol negro 1 kg,beans-dry,7,15.27
2022-12-03,Néctar de durazno 1 L,juice-box,7,31.48
2022-12-03,Salsa verde 210 g,salsa-jarred,1,20.98
2022-12-03,Mango,fruits-vegetables,13,16.2
2022-12-03,Granada roja,fruits-vegetables,9,26.54
2022-12-03,Café molido 250 g,coffee-ground,1,39.21
2022-12-03,Detergente líquido 1 L,household-detergent,2,25.5
2022-12-03,Espinaca,fruits-vegetables,29,24.6
2022-12-03,Toronja (pomelo),fruits-vegetables,63,19.83
2022-12-03,Aceite vegetal 1 L,oil-vegetable,9,35.01
2022-12-03,Vodka Smirnoff 750 ml,vodka,1,52.33
2022-12-03,Café molido 250 g,coffee-ground,3,60.96
2022-12-03,Helado vainilla 1 L,ice-cream,18,44.06
2022-12-03,Queso manchego 200 g,cheese-hard,10,36.76
2022-12-03,Huevo orgánico 18 pzas,eggs,6,47.42
2022-12-03,Queso cheddar 200 g,cheese-hard,24,48.36
2022-12-03,Aguacate Hass,avocado,25,41.73
2022-12-03,Jitomate saladet fresco,fresh-tomato,28,77.69
2022-12-03,Café molido 250 g,coffee-ground,6,11.11
2022-12-03,Sardinas en salsa 155 g,canned-fish,11,42.22
2022-12-03,Tortillas de maíz 1 kg,tortillas-corn,20,24.62
2022-12-03,Diezmillo de res 1 kg,beef-fresh,17,59.4
2022-12-03,Sal fina 750 g,salt,1,15.51
2022-12-03,Jamón enlatado 200 g,canned-meat,16,22.66
2022-12-03,Helado vainilla 1 L,ice-cream,23,28.06
2022-12-03,Néctar de durazno 1 L,juice-box,8,40.12
2022-12-03,Huevo blanco 12 pzas,eggs,22,65.13
2022-12-03,Tomate verde (tomatillo),fruits-vegetables,184,21.25
2022-12-03,Cerveza Corona Extra 355 ml,beer,9,11.92
2022-12-03,Frijol pinto 1 kg,beans-dry,12,49.82
2022-12-03,Papaya,fruits-vegetables,187,33.79
2022-12-03,Ron Bacardí Blanco 750 ml,rum,2,20.84
2022-12-03,Queso cheddar 200 g,cheese-hard,24,58.74
2022-12-03,Papas fritas clásicas 170 g,chips,6,15.3
2022-12-03,Chícharo,fruits-vegetables,21,29.3
2022-12-03,Toallas femeninas flujo abundante 10 pzas,personal-care,3,52.85
2022-12-03,Atún en agua 140 g,canned-fish,2,35.31
2022-12-03,Tapa para vaso unicel 1 L 50 pzas,disposable-lids,1,19.1
2022-12-03,Agua purificada 1.5 L,bottled-water,2,33.58
2022-12-03,Café molido 500 g,coffee-ground,7,31.28
2022-12-03,Salsa roja 210 g,salsa-jarred,5,40.03
2022-12-03,Refresco Coca-Cola 2.5 L,soda,0,12.33
2022-12-03,Refresco cola 600 ml,soft-drinks,6,28.94
2022-12-03,Queso cottage 200 g,cheese-fresh,10,20.58
2022-12-03,Frijol negro 1 kg,beans-dry,6,46.18
2022-12-03,Pasta espagueti 500 g,pasta-dry,5,62.53
2022-12-03,Brócoli congelado 500 g,frozen-vegetables,7,32.51
2022-12-03,Tortillas de harina 1 kg,tortillas-flour,8,78.08
2022-12-03,Galletas Marías 170 g,cookies,1,58.35
2022-12-03,Leche descremada UHT 1L,milk-uht,8,28.77
2022-12-03,Refresco limón 600 ml,soft-drinks,4,17.05
2022-12-03,Tortillas de harina 1 kg,tortillas-flour,5,24.77
2022-12-03,Aceite vegetal 1 L,oil-vegetable,0,29.73
2022-12-03,Frijol pinto 1 kg,beans-dry,4,17.16
2022-12-03,Carne deshebrada enlatada 300 g,canned-meat,5,39.31
2022-12-03,Tenedores de plástico blanco 50 pzas,disposable-cutlery,2,58.97
2022-12-03,Carne deshebrada enlatada 300 g,canned-meat,4,17.21
2022-12-03,Refresco limón 600 ml,soft-drinks,12,48.54
2022-12-03,Frijoles refritos 430 g,canned-beans,10,85.57
2022-12-03,Nopal,fruits-vegetables,22,15.08
2022-12-03,Azúcar blanca 1 kg,sugar-white,5,54.57
2022-12-03,Diezmillo de res 1 kg,beef-fresh,10,75.52
2022-12-03,Huevo blanco 12 pzas,eggs,7,80.92
2022-12-03,Puré de tomate 210 g,canned-tomato,7,47.19
2022-12-03,Frijol pinto 1 kg,beans-dry,3,35.32
2022-12-03,Totopos 200 g,chips,0,32.44
2022-12-03,Plato unicel hondo pozolero 20 pzas,disposable-plates,5,49.32
2022-12-03,Zanahoria,fruits-vegetables,52,16.05
2022-12-03,Queso gouda 300 g,cheese-hard,24,46.7
2022-12-03,Plato unicel plano grande No. 9 25 pzas,disposable-plates,7,18.56
2022-12-03,Café molido 500 g,coffee-ground,1,33.81
2022-12-03,Tequila José Cuervo Especial 990 ml,tequila,2,52.41
2022-12-03,Berenjena,fruits-vegetables,17,20.14
2022-12-03,Detergente líquido 1 L,household-detergent,6,55.39
2022-12-03,Plato unicel con divisiones 15 pzas,disposable-plates,11,41.93
2022-12-03,Sal fina 750 g,salt,9,14.69
2022-12-03,Vaso unicel térmico 1 L (Litro) 10 pzas,disposable-cups,5,18.3
2022-12-03,Jitomate saladet fresco,fresh-tomato,19,25.91
2022-12-03,Atún en aceite 140 g,canned-fish,12,48.42
2022-12-03,Chayote,fruits-vegetables,9,31.92
2022-12-04,Helado vainilla 1 L,ice-cream,24,25.91
2022-12-04,Azúcar estándar 2 kg,sugar-white,5,16.84
2022-12-04,Sal fina 750 g,salt,0,15.08
2022-12-04,Aguacate Hass,avocado,20,44.22
2022-12-04,Jitomate bola fresco,fresh-tomato,17,32.95
2022-12-04,Aguacate criollo,avocado,26,49.05
2022-12-04,Piña,fruits-vegetables,29,24.98
2022-12-04,Agua purificada 1.5 L,bottled-water,8,42.7
2022-12-04,Toronja (pomelo),fruits-vegetables,49,19.83
2022-12-04,Leche descremada UHT 1L,milk-uht,4,31.48
2022-12-04,Cerveza Corona Extra 355 ml,beer,5,11.74
2022-12-04,Frijoles refritos 430 g,canned-beans,16,19.0
2022-12-04,Plato unicel hondo pozolero 20 pzas,disposable-plates,5,46.89
2022-12-04,Detergente líquido 1 L,household-detergent,2,30.29
2022-12-04,Cucharas de plástico pastelero 50 pzas,disposable-cutlery,4,42.71
2022-12-04,Galletas Marías 170 g,cookies,0,34.83
2022-12-04,Lechuga,fruits-vegetables,59,15.42
2022-12-04,Atún en agua 140 g,canned-fish,5,54.62
2022-12-04,Tequila José Cuervo Especial 990 ml,tequila,2,58.44
2022-12-04,Galletas Marías 170 g,cookies,3,53.27
2022-12-04,Frijoles refritos 430 g,canned-beans,5,58.58
2022-12-04,Encendedor desechable,lighter,4,38.81
2022-12-04,Melón,fruits-vegetables,74,17.73
2022-12-04,Sal yodada 1 kg,salt,0,44.23
2022-12-04,Jitomate saladet fresco,fresh-tomato,21,33.89
2022-12-04,Queso panela 400 g,cheese-fresh,11,29.73
2022-12-04,Col (repollo),fruits-vegetables,39,18.58
2022-12-04,Frijoles refritos 430 g,canned-beans,21,64.35
2022-12-04,Jamón enlatado 200 g,canned-meat,5,26.33
2022-12-04,Leche Evaporada Carnation 360 g,canned-milk,3,20.51
2022-12-04,Refresco limón 600 ml,soft-drinks,17,40.05
2022-12-04,Pasta fusilli 500 g,pasta-dry,5,40.8
2022-12-04,Aceite vegetal 1 L,oil-vegetable,6,54.99
2022-12-04,Galletas Marías 170 g,cookies,2,53.77
2022-12-04,Frijol pinto 1 kg,beans-dry,4,17.35
2022-12-04,Cereal de avena 450 g,cereal-box,2,52.29
